time_ms,phase,raw,ac,rect,envelope
3745,RELAX1,19,0,0,0.00
3750,RELAX1,36,0,0,0.00
3755,RELAX1,21,0,0,0.00
3760,RELAX1,44,0,0,0.00
3765,RELAX1,24,0,0,0.00
3770,RELAX1,37,0,0,0.00
3775,RELAX1,20,0,0,0.00
3780,RELAX1,41,0,0,0.00
3785,RELAX1,22,0,0,0.00
3790,RELAX1,39,0,0,0.00
3795,RELAX1,21,0,0,0.00
3800,RELAX1,43,0,0,0.00
3805,RELAX1,25,0,0,0.00
3810,RELAX1,39,0,0,0.00
3815,RELAX1,20,0,0,0.00
3820,RELAX1,41,0,0,0.00
3825,RELAX1,22,0,0,0.00
3830,RELAX1,35,0,0,0.00
3835,RELAX1,20,0,0,0.00
3840,RELAX1,41,0,0,0.00
3845,RELAX1,20,0,0,0.00
3850,RELAX1,35,0,0,0.00
3855,RELAX1,19,0,0,0.00
3860,RELAX1,44,0,0,0.00
3865,RELAX1,20,0,0,0.00
3870,RELAX1,35,0,0,0.00
3875,RELAX1,20,0,0,0.00
3880,RELAX1,44,0,0,0.00
3885,RELAX1,22,0,0,0.00
3890,RELAX1,34,0,0,0.00
3895,RELAX1,18,0,0,0.00
3900,RELAX1,43,0,0,0.00
3905,RELAX1,25,0,0,0.00
3910,RELAX1,36,0,0,0.00
3915,RELAX1,18,0,0,0.00
3920,RELAX1,39,0,0,0.00
3926,RELAX1,20,0,0,0.00
3931,RELAX1,38,0,0,0.00
3936,RELAX1,20,0,0,0.00
3941,RELAX1,39,0,0,0.00
3946,RELAX1,18,0,0,0.00
3951,RELAX1,40,0,0,0.00
3956,RELAX1,26,0,0,0.00
3961,RELAX1,35,0,0,0.00
3966,RELAX1,18,0,0,0.00
3971,RELAX1,38,0,0,0.00
3976,RELAX1,22,0,0,0.00
3981,RELAX1,41,0,0,0.00
3986,RELAX1,18,0,0,0.00
3991,RELAX1,39,0,0,0.00
3996,RELAX1,27,0,0,0.00
4001,RELAX1,40,0,0,0.00
4006,RELAX1,18,0,0,0.00
4011,RELAX1,37,0,0,0.00
4016,RELAX1,23,0,0,0.00
4021,RELAX1,41,0,0,0.00
4026,RELAX1,18,0,0,0.00
4031,RELAX1,41,0,0,0.00
4036,RELAX1,22,0,0,0.00
4041,RELAX1,41,0,0,0.00
4046,RELAX1,18,0,0,0.00
4051,RELAX1,40,0,0,0.00
4056,RELAX1,21,0,0,0.00
4061,RELAX1,38,0,0,0.00
4066,RELAX1,19,0,0,0.00
4071,RELAX1,41,0,0,0.00
4076,RELAX1,23,0,0,0.00
4081,RELAX1,42,0,0,0.00
4086,RELAX1,19,0,0,0.00
4091,RELAX1,38,0,0,0.00
4096,RELAX1,18,0,0,0.00
4101,RELAX1,39,0,0,0.00
4106,RELAX1,18,0,0,0.00
4111,RELAX1,37,0,0,0.00
4116,RELAX1,21,0,0,0.00
4121,RELAX1,40,0,0,0.00
4126,RELAX1,18,0,0,0.00
4131,RELAX1,40,0,0,0.00
4136,RELAX1,27,0,0,0.00
4141,RELAX1,41,0,0,0.00
4146,RELAX1,20,0,0,0.00
4151,RELAX1,40,0,0,0.00
4156,RELAX1,22,0,0,0.00
4161,RELAX1,37,0,0,0.00
4166,RELAX1,21,0,0,0.00
4171,RELAX1,40,0,0,0.00
4176,RELAX1,25,0,0,0.00
4182,RELAX1,38,0,0,0.00
4187,RELAX1,18,0,0,0.00
4192,RELAX1,41,0,0,0.00
4197,RELAX1,34,0,0,0.00
4202,RELAX1,36,0,0,0.00
4207,RELAX1,20,0,0,0.00
4212,RELAX1,34,0,0,0.00
4217,RELAX1,37,0,0,0.00
4222,RELAX1,32,0,0,0.00
4227,RELAX1,18,0,0,0.00
4232,RELAX1,41,0,0,0.00
4237,RELAX1,33,0,0,0.00
4242,RELAX1,36,0,0,0.00
4247,RELAX1,19,0,0,0.00
4252,RELAX1,36,0,0,0.00
4257,RELAX1,36,0,0,0.00
4262,RELAX1,36,0,0,0.00
4267,RELAX1,18,0,0,0.00
4272,RELAX1,39,0,0,0.00
4277,RELAX1,29,0,0,0.00
4282,RELAX1,34,0,0,0.00
4287,RELAX1,20,0,0,0.00
4292,RELAX1,39,0,0,0.00
4297,RELAX1,36,0,0,0.00
4302,RELAX1,35,0,0,0.00
4307,RELAX1,21,0,0,0.00
4312,RELAX1,40,0,0,0.00
4317,RELAX1,32,0,0,0.00
4322,RELAX1,37,0,0,0.00
4327,RELAX1,20,0,0,0.00
4332,RELAX1,41,0,0,0.00
4337,RELAX1,35,0,0,0.00
4342,RELAX1,34,0,0,0.00
4347,RELAX1,19,0,0,0.00
4352,RELAX1,39,0,0,0.00
4357,RELAX1,28,0,0,0.00
4362,RELAX1,35,0,0,0.00
4367,RELAX1,19,0,0,0.00
4372,RELAX1,37,0,0,0.00
4377,RELAX1,30,0,0,0.00
4382,RELAX1,39,0,0,0.00
4387,RELAX1,20,0,0,0.00
4392,RELAX1,34,0,0,0.00
4397,RELAX1,26,0,0,0.00
4402,RELAX1,37,0,0,0.00
4407,RELAX1,19,0,0,0.00
4412,RELAX1,37,0,0,0.00
4417,RELAX1,30,0,0,0.00
4422,RELAX1,39,0,0,0.00
4427,RELAX1,20,0,0,0.00
4432,RELAX1,38,0,0,0.00
4438,RELAX1,37,0,0,0.00
4443,RELAX1,33,0,0,0.00
4448,RELAX1,21,0,0,0.00
4453,RELAX1,34,0,0,0.00
4458,RELAX1,38,0,0,0.00
4463,RELAX1,30,0,0,0.00
4468,RELAX1,24,0,0,0.00
4473,RELAX1,32,0,0,0.00
4478,RELAX1,42,0,0,0.00
4483,RELAX1,32,0,0,0.00
4488,RELAX1,21,0,0,0.00
4493,RELAX1,34,0,0,0.00
4498,RELAX1,38,0,0,0.00
4503,RELAX1,31,0,0,0.00
4508,RELAX1,24,0,0,0.00
4513,RELAX1,31,0,0,0.00
4518,RELAX1,41,0,0,0.00
4523,RELAX1,35,0,0,0.00
4528,RELAX1,20,0,0,0.00
4533,RELAX1,35,0,0,0.00
4538,RELAX1,39,0,0,0.00
4543,RELAX1,30,0,0,0.00
4548,RELAX1,24,0,0,0.00
4553,RELAX1,28,0,0,0.00
4558,RELAX1,41,0,0,0.00
4563,RELAX1,29,0,0,0.00
4568,RELAX1,19,0,0,0.00
4573,RELAX1,35,0,0,0.00
4578,RELAX1,38,0,0,0.00
4583,RELAX1,33,0,0,0.00
4588,RELAX1,24,0,0,0.00
4593,RELAX1,32,0,0,0.00
4598,RELAX1,40,0,0,0.00
4603,RELAX1,30,0,0,0.00
4608,RELAX1,20,0,0,0.00
4613,RELAX1,36,0,0,0.00
4618,RELAX1,37,0,0,0.00
4623,RELAX1,31,0,0,0.00
4628,RELAX1,22,0,0,0.00
4633,RELAX1,34,0,0,0.00
4638,RELAX1,44,0,0,0.00
4643,RELAX1,29,0,0,0.00
4648,RELAX1,26,0,0,0.00
4653,RELAX1,37,0,0,0.00
4658,RELAX1,36,0,0,0.00
4663,RELAX1,30,0,0,0.00
4668,RELAX1,22,0,0,0.00
4673,RELAX1,32,0,0,0.00
4678,RELAX1,42,0,0,0.00
4683,RELAX1,31,0,0,0.00
4688,RELAX1,23,0,0,0.00
4694,RELAX1,29,0,0,0.00
4699,RELAX1,41,0,0,0.00
4704,RELAX1,27,0,0,0.00
4709,RELAX1,26,0,0,0.00
4714,RELAX1,23,0,0,0.00
4719,RELAX1,44,0,0,0.00
4724,RELAX1,28,0,0,0.00
4729,RELAX1,32,0,0,0.00
4734,RELAX1,23,0,0,0.00
4739,RELAX1,41,0,0,0.00
4744,RELAX1,28,0,0,0.00
4749,RELAX1,28,0,0,0.00
4754,RELAX1,27,0,0,0.00
4759,RELAX1,45,0,0,0.00
4764,RELAX1,28,0,0,0.00
4769,RELAX1,29,0,0,0.00
4774,RELAX1,22,0,0,0.00
4779,RELAX1,39,0,0,0.00
4784,RELAX1,28,0,0,0.00
4789,RELAX1,26,0,0,0.00
4794,RELAX1,26,0,0,0.00
4799,RELAX1,43,0,0,0.00
4804,RELAX1,26,0,0,0.00
4809,RELAX1,28,0,0,0.00
4814,RELAX1,21,0,0,0.00
4819,RELAX1,42,0,0,0.00
4824,RELAX1,28,0,0,0.00
4829,RELAX1,26,0,0,0.00
4834,RELAX1,28,0,0,0.00
4839,RELAX1,44,0,0,0.00
4844,RELAX1,28,0,0,0.00
4849,RELAX1,28,0,0,0.00
4854,RELAX1,23,0,0,0.00
4859,RELAX1,40,0,0,0.00
4864,RELAX1,30,0,0,0.00
4869,RELAX1,25,0,0,0.00
4874,RELAX1,30,0,0,0.00
4879,RELAX1,42,0,0,0.00
4884,RELAX1,26,0,0,0.00
4889,RELAX1,31,0,0,0.00
4894,RELAX1,22,0,0,0.00
4899,RELAX1,43,0,0,0.00
4904,RELAX1,24,0,0,0.00
4909,RELAX1,26,0,0,0.00
4914,RELAX1,26,0,0,0.00
4919,RELAX1,39,0,0,0.00
4924,RELAX1,29,0,0,0.00
4929,RELAX1,30,0,0,0.00
4934,RELAX1,25,0,0,0.00
4939,RELAX1,42,0,0,0.00
4944,RELAX1,24,0,0,0.00
4950,RELAX1,32,0,0,0.00
4955,RELAX1,21,0,0,0.00
4960,RELAX1,40,0,0,0.00
4965,RELAX1,21,0,0,0.00
4970,RELAX1,35,0,0,0.00
4975,RELAX1,19,0,0,0.00
4980,RELAX1,44,0,0,0.00
4985,RELAX1,22,0,0,0.00
4990,RELAX1,40,0,0,0.00
4995,RELAX1,21,0,0,0.00
=== GET READY: you will squeeze in 3 seconds ===
### Baseline computed: 31
5000,PREPARE,41,10,10,0.50
5005,PREPARE,24,-7,7,0.85
5010,PREPARE,33,2,2,0.95
5015,PREPARE,19,-12,12,1.55
5020,PREPARE,47,16,16,2.35
5025,PREPARE,21,-10,10,2.85
5030,PREPARE,34,3,3,3.00
5035,PREPARE,21,-10,10,3.50
5040,PREPARE,46,15,15,4.25
5045,PREPARE,23,-8,8,4.65
5050,PREPARE,34,3,3,4.80
5055,PREPARE,19,-12,12,5.40
5060,PREPARE,43,12,12,6.00
5065,PREPARE,26,-5,5,6.25
5070,PREPARE,35,4,4,6.45
5075,PREPARE,19,-12,12,7.05
5080,PREPARE,43,12,12,7.65
5085,PREPARE,22,-9,9,8.10
5090,PREPARE,33,2,2,8.20
5095,PREPARE,19,-12,12,8.80
5100,PREPARE,42,11,11,8.85
5105,PREPARE,22,-9,9,8.95
5110,PREPARE,37,6,6,9.15
5115,PREPARE,19,-12,12,9.15
5120,PREPARE,42,11,11,8.90
5125,PREPARE,25,-6,6,8.70
5130,PREPARE,32,1,1,8.60
5135,PREPARE,21,-10,10,8.60
5140,PREPARE,41,10,10,8.35
5145,PREPARE,21,-10,10,8.45
5150,PREPARE,33,2,2,8.40
5155,PREPARE,19,-12,12,8.40
5160,PREPARE,41,10,10,8.30
5165,PREPARE,22,-9,9,8.50
5170,PREPARE,35,4,4,8.50
5175,PREPARE,20,-11,11,8.45
5180,PREPARE,41,10,10,8.35
5185,PREPARE,22,-9,9,8.35
5190,PREPARE,37,6,6,8.55
5195,PREPARE,19,-12,12,8.55
5200,PREPARE,43,12,12,8.60
5206,PREPARE,21,-10,10,8.65
5211,PREPARE,34,3,3,8.50
5216,PREPARE,20,-11,11,8.45
5221,PREPARE,41,10,10,8.40
5226,PREPARE,21,-10,10,8.60
5231,PREPARE,37,6,6,8.85
5236,PREPARE,28,-3,3,8.50
5241,PREPARE,39,8,8,8.40
5246,PREPARE,19,-12,12,8.50
5251,PREPARE,37,6,6,8.70
5256,PREPARE,18,-13,13,8.75
5261,PREPARE,42,11,11,8.80
5266,PREPARE,20,-11,11,8.90
5271,PREPARE,38,7,7,9.05
5276,PREPARE,23,-8,8,8.90
5281,PREPARE,39,8,8,8.80
5286,PREPARE,19,-12,12,8.95
5291,PREPARE,37,6,6,8.95
5296,PREPARE,20,-11,11,8.90
5301,PREPARE,42,11,11,8.85
5306,PREPARE,19,-12,12,8.95
5311,PREPARE,39,8,8,9.20
5316,PREPARE,26,-5,5,8.90
5321,PREPARE,38,7,7,8.75
5326,PREPARE,18,-13,13,8.90
5331,PREPARE,39,8,8,9.00
5336,PREPARE,21,-10,10,9.35
5341,PREPARE,39,8,8,9.35
5346,PREPARE,22,-9,9,9.20
5351,PREPARE,40,9,9,9.35
5356,PREPARE,24,-7,7,9.05
5361,PREPARE,37,6,6,8.80
5366,PREPARE,19,-12,12,8.85
5371,PREPARE,37,6,6,8.80
5376,PREPARE,20,-11,11,8.95
5381,PREPARE,41,10,10,9.05
5386,PREPARE,20,-11,11,9.00
5391,PREPARE,38,7,7,9.05
5396,PREPARE,24,-7,7,8.85
5401,PREPARE,39,8,8,8.70
5406,PREPARE,19,-12,12,8.70
5411,PREPARE,39,8,8,8.70
5416,PREPARE,23,-8,8,8.85
5421,PREPARE,40,9,9,8.95
5426,PREPARE,19,-12,12,8.90
5431,PREPARE,39,8,8,8.90
5436,PREPARE,20,-11,11,8.95
5441,PREPARE,41,10,10,9.05
5446,PREPARE,18,-13,13,9.25
5451,PREPARE,40,9,9,9.25
5456,PREPARE,23,-8,8,9.30
5462,PREPARE,37,6,6,9.30
5467,PREPARE,18,-13,13,9.35
5472,PREPARE,40,9,9,9.50
5477,PREPARE,28,-3,3,9.10
5482,PREPARE,34,3,3,8.75
5487,PREPARE,20,-11,11,8.75
5492,PREPARE,38,7,7,8.75
5497,PREPARE,32,1,1,8.45
5502,PREPARE,37,6,6,8.35
5507,PREPARE,20,-11,11,8.30
5512,PREPARE,36,5,5,8.15
5517,PREPARE,28,-3,3,7.90
5522,PREPARE,35,4,4,7.65
5527,PREPARE,19,-12,12,7.65
5532,PREPARE,38,7,7,7.60
5537,PREPARE,33,2,2,7.15
5542,PREPARE,34,3,3,6.80
5547,PREPARE,18,-13,13,6.80
5552,PREPARE,39,8,8,6.75
5557,PREPARE,26,-5,5,6.60
5562,PREPARE,37,6,6,6.60
5567,PREPARE,19,-12,12,6.55
5572,PREPARE,38,7,7,6.45
5577,PREPARE,32,1,1,6.35
5582,PREPARE,35,4,4,6.40
5587,PREPARE,20,-11,11,6.40
5592,PREPARE,38,7,7,6.40
5597,PREPARE,26,-5,5,6.60
5602,PREPARE,37,6,6,6.60
5607,PREPARE,19,-12,12,6.65
5612,PREPARE,39,8,8,6.80
5617,PREPARE,29,-2,2,6.75
5622,PREPARE,35,4,4,6.75
5627,PREPARE,20,-11,11,6.70
5632,PREPARE,38,7,7,6.70
5637,PREPARE,26,-5,5,6.85
5642,PREPARE,39,8,8,7.10
5647,PREPARE,18,-13,13,7.10
5652,PREPARE,40,9,9,7.15
5657,PREPARE,31,0,0,6.90
5662,PREPARE,37,6,6,6.90
5667,PREPARE,21,-10,10,6.80
5672,PREPARE,35,4,4,6.65
5677,PREPARE,24,-7,7,6.95
5682,PREPARE,38,7,7,7.10
5687,PREPARE,18,-13,13,7.20
5692,PREPARE,39,8,8,7.25
5697,PREPARE,31,0,0,7.00
5702,PREPARE,34,3,3,6.85
5707,PREPARE,20,-11,11,6.80
5712,PREPARE,39,8,8,6.80
5718,PREPARE,35,4,4,6.90
5723,PREPARE,33,2,2,6.80
5728,PREPARE,20,-11,11,6.80
5733,PREPARE,34,3,3,6.60
5738,PREPARE,40,9,9,6.80
5743,PREPARE,33,2,2,6.50
5748,PREPARE,22,-9,9,6.30
5753,PREPARE,31,0,0,5.85
5758,PREPARE,39,8,8,6.25
5763,PREPARE,30,-1,1,6.00
5768,PREPARE,21,-10,10,6.00
5773,PREPARE,36,5,5,6.05
5778,PREPARE,39,8,8,6.10
5783,PREPARE,31,0,0,5.75
5788,PREPARE,25,-6,6,5.40
5793,PREPARE,29,-2,2,5.10
5798,PREPARE,42,11,11,5.65
5803,PREPARE,35,4,4,5.70
5808,PREPARE,19,-12,12,5.75
5813,PREPARE,34,3,3,5.50
5818,PREPARE,38,7,7,5.65
5823,PREPARE,31,0,0,5.55
5828,PREPARE,21,-10,10,5.50
5833,PREPARE,31,0,0,5.35
5838,PREPARE,40,9,9,5.35
5843,PREPARE,31,0,0,5.25
5848,PREPARE,21,-10,10,5.30
5853,PREPARE,36,5,5,5.55
5858,PREPARE,35,4,4,5.35
5863,PREPARE,27,-4,4,5.50
5868,PREPARE,21,-10,10,5.50
5873,PREPARE,37,6,6,5.55
5878,PREPARE,44,13,13,5.80
5883,PREPARE,35,4,4,6.00
5888,PREPARE,19,-12,12,6.30
5893,PREPARE,38,7,7,6.55
5898,PREPARE,34,3,3,6.15
5903,PREPARE,32,1,1,6.00
5908,PREPARE,20,-11,11,5.95
5913,PREPARE,31,0,0,5.80
5918,PREPARE,44,13,13,6.10
5923,PREPARE,35,4,4,6.30
5928,PREPARE,20,-11,11,6.35
5933,PREPARE,36,5,5,6.60
5938,PREPARE,30,-1,1,6.20
5943,PREPARE,22,-9,9,6.65
5948,PREPARE,28,-3,3,6.30
5953,PREPARE,36,5,5,6.30
5958,PREPARE,22,-9,9,6.55
5963,PREPARE,20,-11,11,6.90
5968,PREPARE,49,18,18,7.30
5974,PREPARE,58,27,27,8.35
5979,PREPARE,21,-10,10,8.20
5984,PREPARE,19,-12,12,8.60
5989,PREPARE,32,1,1,8.05
5994,PREPARE,20,-11,11,8.25
5999,PREPARE,78,47,47,10.45
6004,PREPARE,73,42,42,12.50
6009,PREPARE,45,14,14,12.65
6014,PREPARE,49,18,18,13.55
6019,PREPARE,79,48,48,15.30
6024,PREPARE,60,29,29,16.55
6029,PREPARE,19,-12,12,16.60
6034,PREPARE,26,-5,5,16.60
6039,PREPARE,40,9,9,17.00
6044,PREPARE,20,-11,11,17.10
6049,PREPARE,41,10,10,17.45
6054,PREPARE,35,4,4,17.40
6059,PREPARE,31,0,0,16.95
6064,PREPARE,21,-10,10,16.90
6069,PREPARE,36,5,5,16.25
6074,PREPARE,34,3,3,15.05
6079,PREPARE,39,8,8,14.95
6084,PREPARE,19,-12,12,14.95
6089,PREPARE,48,17,17,15.75
6094,PREPARE,48,17,17,16.05
6099,PREPARE,26,-5,5,13.95
6104,PREPARE,18,-13,13,12.50
6109,PREPARE,45,14,14,12.50
6114,PREPARE,43,12,12,12.20
6119,PREPARE,46,15,15,10.55
6124,PREPARE,32,1,1,9.15
6129,PREPARE,28,-3,3,8.70
6134,PREPARE,19,-12,12,9.05
6139,PREPARE,63,32,32,10.20
6144,PREPARE,42,11,11,10.20
6149,PREPARE,23,-8,8,10.10
6154,PREPARE,31,0,0,9.90
6159,PREPARE,50,19,19,10.85
6164,PREPARE,31,0,0,10.35
6169,PREPARE,29,-2,2,10.20
6174,PREPARE,23,-8,8,10.45
6179,PREPARE,55,24,24,11.25
6184,PREPARE,32,1,1,10.70
6189,PREPARE,24,-7,7,10.20
6194,PREPARE,31,0,0,9.35
6199,PREPARE,40,9,9,9.55
6204,PREPARE,29,-2,2,9.00
6209,PREPARE,28,-3,3,8.45
6214,PREPARE,28,-3,3,8.00
6219,PREPARE,46,15,15,8.00
6224,PREPARE,26,-5,5,8.20
6230,PREPARE,29,-2,2,8.15
6235,PREPARE,24,-7,7,7.90
6240,PREPARE,48,17,17,7.15
6245,PREPARE,27,-4,4,6.80
6250,PREPARE,35,4,4,6.60
6255,PREPARE,22,-9,9,7.05
6260,PREPARE,47,16,16,6.90
6265,PREPARE,23,-8,8,7.30
6270,PREPARE,37,6,6,7.50
6275,PREPARE,24,-7,7,7.45
6280,PREPARE,46,15,15,7.00
6285,PREPARE,22,-9,9,7.40
6290,PREPARE,36,5,5,7.30
6295,PREPARE,21,-10,10,7.80
6300,PREPARE,42,11,11,7.90
6305,PREPARE,24,-7,7,8.15
6310,PREPARE,37,6,6,8.30
6315,PREPARE,25,-6,6,8.45
6320,PREPARE,49,18,18,8.60
6325,PREPARE,28,-3,3,8.50
6330,PREPARE,36,5,5,8.65
6335,PREPARE,20,-11,11,8.85
6340,PREPARE,45,14,14,8.70
6345,PREPARE,24,-7,7,8.85
6350,PREPARE,40,9,9,9.10
6355,PREPARE,19,-12,12,9.25
6360,PREPARE,47,16,16,9.25
6365,PREPARE,24,-7,7,9.20
6370,PREPARE,34,3,3,9.05
6375,PREPARE,21,-10,10,9.20
6380,PREPARE,40,9,9,8.90
6385,PREPARE,20,-11,11,9.00
6390,PREPARE,40,9,9,9.20
6395,PREPARE,19,-12,12,9.30
6400,PREPARE,49,18,18,9.65
6405,PREPARE,31,0,0,9.30
6410,PREPARE,30,-1,1,9.05
6415,PREPARE,25,-6,6,9.05
6420,PREPARE,44,13,13,8.80
6425,PREPARE,19,-12,12,9.25
6430,PREPARE,33,2,2,9.10
6435,PREPARE,18,-13,13,9.20
6440,PREPARE,51,20,20,9.50
6445,PREPARE,29,-2,2,9.25
6450,PREPARE,29,-2,2,8.90
6455,PREPARE,21,-10,10,8.80
6460,PREPARE,45,14,14,8.70
6465,PREPARE,23,-8,8,8.75
6470,PREPARE,36,5,5,8.85
6475,PREPARE,23,-8,8,8.75
6480,PREPARE,45,14,14,9.00
6486,PREPARE,20,-11,11,9.00
6491,PREPARE,40,9,9,9.00
6496,PREPARE,20,-11,11,8.95
6501,PREPARE,39,8,8,8.45
6506,PREPARE,19,-12,12,9.05
6511,PREPARE,43,12,12,9.60
6516,PREPARE,23,-8,8,9.70
6521,PREPARE,37,6,6,9.35
6526,PREPARE,20,-11,11,9.30
6531,PREPARE,41,10,10,9.70
6536,PREPARE,20,-11,11,9.60
6541,PREPARE,47,16,16,9.40
6546,PREPARE,27,-4,4,9.50
6551,PREPARE,40,9,9,9.85
6556,PREPARE,17,-14,14,10.05
6561,PREPARE,35,4,4,9.55
6566,PREPARE,19,-12,12,9.75
6571,PREPARE,45,14,14,10.20
6576,PREPARE,20,-11,11,10.35
6581,PREPARE,40,9,9,10.10
6586,PREPARE,19,-12,12,10.15
6591,PREPARE,40,9,9,10.15
6596,PREPARE,22,-9,9,10.05
6601,PREPARE,42,11,11,10.20
6606,PREPARE,20,-11,11,10.15
6611,PREPARE,37,6,6,9.85
6616,PREPARE,19,-12,12,10.05
6621,PREPARE,45,14,14,10.45
6626,PREPARE,19,-12,12,10.50
6631,PREPARE,38,7,7,10.35
6636,PREPARE,19,-12,12,10.40
6641,PREPARE,39,8,8,10.00
6646,PREPARE,22,-9,9,10.25
6651,PREPARE,43,12,12,10.40
6656,PREPARE,20,-11,11,10.25
6661,PREPARE,43,12,12,10.65
6666,PREPARE,20,-11,11,10.60
6671,PREPARE,40,9,9,10.35
6676,PREPARE,19,-12,12,10.40
6681,PREPARE,37,6,6,10.25
6686,PREPARE,22,-9,9,10.10
6691,PREPARE,43,12,12,10.25
6696,PREPARE,21,-10,10,10.30
6701,PREPARE,45,14,14,10.45
6706,PREPARE,19,-12,12,10.50
6711,PREPARE,37,6,6,10.50
6716,PREPARE,19,-12,12,10.50
6721,PREPARE,48,17,17,10.65
6726,PREPARE,20,-11,11,10.60
6731,PREPARE,40,9,9,10.70
6736,PREPARE,24,-7,7,10.45
6742,PREPARE,44,13,13,10.70
6747,PREPARE,21,-10,10,10.75
6752,PREPARE,47,16,16,10.95
6757,PREPARE,21,-10,10,10.90
6762,PREPARE,34,3,3,10.45
6767,PREPARE,20,-11,11,10.45
6772,PREPARE,38,7,7,10.35
6777,PREPARE,34,3,3,9.90
6782,PREPARE,43,12,12,10.20
6787,PREPARE,18,-13,13,10.40
6792,PREPARE,37,6,6,10.10
6797,PREPARE,25,-6,6,9.90
6802,PREPARE,44,13,13,9.85
6807,PREPARE,19,-12,12,9.85
6812,PREPARE,54,23,23,10.70
6817,PREPARE,29,-2,2,10.20
6822,PREPARE,43,12,12,9.95
6827,PREPARE,21,-10,10,9.90
6832,PREPARE,41,10,10,9.95
6837,PREPARE,24,-7,7,9.95
6842,PREPARE,39,8,8,9.70
6847,PREPARE,19,-12,12,9.80
6852,PREPARE,40,9,9,9.45
6857,PREPARE,34,3,3,9.10
6862,PREPARE,26,-5,5,9.20
6867,PREPARE,19,-12,12,9.25
6872,PREPARE,41,10,10,9.40
6877,PREPARE,24,-7,7,9.60
6882,PREPARE,43,12,12,9.60
6887,PREPARE,19,-12,12,9.55
6892,PREPARE,36,5,5,9.50
6897,PREPARE,35,4,4,9.40
6902,PREPARE,43,12,12,9.35
6907,PREPARE,20,-11,11,9.30
6912,PREPARE,41,10,10,8.65
6917,PREPARE,25,-6,6,8.85
6922,PREPARE,38,7,7,8.60
6927,PREPARE,22,-9,9,8.55
6932,PREPARE,57,26,26,9.35
6937,PREPARE,33,2,2,9.10
6942,PREPARE,41,10,10,9.20
6947,PREPARE,21,-10,10,9.10
6952,PREPARE,48,17,17,9.50
6957,PREPARE,20,-11,11,9.90
6962,PREPARE,42,11,11,10.20
6967,PREPARE,18,-13,13,10.25
6972,PREPARE,46,15,15,10.50
6977,PREPARE,31,0,0,10.15
6982,PREPARE,37,6,6,9.85
6987,PREPARE,23,-8,8,9.65
6992,PREPARE,44,13,13,10.05
6998,PREPARE,33,2,2,9.95
7003,PREPARE,32,1,1,9.40
7008,PREPARE,24,-7,7,9.20
7013,PREPARE,49,18,18,9.60
7018,PREPARE,41,10,10,9.80
7023,PREPARE,36,5,5,9.70
7028,PREPARE,23,-8,8,9.65
7033,PREPARE,37,6,6,8.65
7038,PREPARE,52,21,21,9.60
7043,PREPARE,44,13,13,9.75
7048,PREPARE,20,-11,11,9.80
7053,PREPARE,33,2,2,9.05
7058,PREPARE,58,27,27,9.85
7063,PREPARE,30,-1,1,9.35
7068,PREPARE,24,-7,7,9.05
7073,PREPARE,41,10,10,8.80
7078,PREPARE,46,15,15,9.55
7083,PREPARE,36,5,5,9.50
7088,PREPARE,21,-10,10,9.60
7093,PREPARE,47,16,16,9.75
7098,PREPARE,45,14,14,10.35
7103,PREPARE,34,3,3,10.45
7108,PREPARE,23,-8,8,10.50
7113,PREPARE,36,5,5,9.85
7118,PREPARE,44,13,13,10.00
7123,PREPARE,32,1,1,9.80
7128,PREPARE,21,-10,10,9.90
7133,PREPARE,46,15,15,10.35
7138,PREPARE,45,14,14,10.00
7143,PREPARE,43,12,12,9.95
7148,PREPARE,20,-11,11,9.95
7153,PREPARE,39,8,8,10.25
7158,PREPARE,56,25,25,10.15
7163,PREPARE,38,7,7,10.45
7168,PREPARE,19,-12,12,10.70
7173,PREPARE,46,15,15,10.95
7178,PREPARE,38,7,7,10.55
7183,PREPARE,33,2,2,10.40
7188,PREPARE,21,-10,10,10.40
7193,PREPARE,32,1,1,9.65
7198,PREPARE,40,9,9,9.40
7203,PREPARE,40,9,9,9.70
7208,PREPARE,22,-9,9,9.75
7213,PREPARE,42,11,11,10.05
7218,PREPARE,38,7,7,9.75
7223,PREPARE,34,3,3,9.85
7228,PREPARE,23,-8,8,9.75
7233,PREPARE,41,10,10,9.50
7238,PREPARE,43,12,12,9.40
7243,PREPARE,35,4,4,9.00
7248,PREPARE,25,-6,6,8.75
7254,PREPARE,39,8,8,8.75
7259,PREPARE,50,19,19,8.45
7264,PREPARE,36,5,5,8.35
7269,PREPARE,21,-10,10,8.25
7274,PREPARE,42,11,11,8.05
7279,PREPARE,56,25,25,8.95
7284,PREPARE,34,3,3,9.00
7289,PREPARE,35,4,4,8.70
7294,PREPARE,27,-4,4,8.85
7299,PREPARE,48,17,17,9.25
7304,PREPARE,33,2,2,8.90
7309,PREPARE,30,-1,1,8.50
7314,PREPARE,33,2,2,8.05
7319,PREPARE,44,13,13,8.35
7324,PREPARE,31,0,0,8.20
7329,PREPARE,34,3,3,7.95
7334,PREPARE,27,-4,4,7.65
7339,PREPARE,46,15,15,7.80
7344,PREPARE,32,1,1,7.65
7349,PREPARE,27,-4,4,7.55
7354,PREPARE,33,2,2,7.25
7359,PREPARE,53,22,22,7.40
7364,PREPARE,29,-2,2,7.25
7369,PREPARE,32,1,1,6.80
