
t_s,q_deg,dq_deg_s,omega_rad_s,I_cmd_A,I_meas_A,emg_phase,emg_raw,emg_ac,emg_rect,emg_env,emg_env_f,mode
5633.91330275,139.5703125,-11.9,-0.20769418098732523,-21.21925011780895,-11,RELAX2,86,-59,59,54.3,63.56385239241945,RELAX
5633.91736405,138.88916015625,-18.2,-0.317649923862968,-8.403378086605336,-21,RELAX2,86,-59,59,54.3,62.174274533556535,RELAX
5633.921345198,138.18603515625,-18.1,-0.3159045946109737,-8.285519686647419,-9,RELAX2,359,214,214,62.5,62.22313335352305,RELAX
5633.925670346,137.35107421875,-20.3,-0.3543018381548489,-3.3269534737986746,-23,RELAX2,67,-78,78,61.8,62.1596633504946,RELAX
5633.92929801,136.0107421875,-21.5,-0.3752457891787809,1.4615938198139702,3,RELAX2,152,7,7,61.75,62.09821384792041,RELAX
5633.933302263,135.6591796875,-18.6,-0.3246312408709453,-5.0856325301627265,-33,RELAX2,147,2,2,60.65,61.880981770732355,RELAX
5633.937306653,134.93408203125,-19.0,-0.33161255787892263,-3.9123150613513644,-28,RELAX2,147,2,2,60.65,61.6963345051225,RELAX
5633.941304598,134.1650390625,-18.1,-0.3159045946109737,-5.2042614052204925,-4,RELAX2,147,2,2,60.65,61.53938432935413,RELAX
5633.945303047,133.505859375,-17.0,-0.29670597283903605,-7.226024392896761,1,RELAX2,74,-71,71,51.65,60.05597667995101,RELAX
5633.949340599,132.64892578125,-23.0,-0.4014257279586958,5.527877988660293,-7,RELAX2,152,7,7,51.6,58.78758017795836,RELAX
5633.953331988,131.72607421875,-23.400000000000002,-0.4084070449666731,7.300307625946338,-4,RELAX2,106,-39,39,52.3,57.814443151264605,RELAX
5633.957312552,130.7373046875,-23.700000000000003,-0.4136430327226562,9.075362419739946,-5,RELAX2,106,-39,39,52.3,56.987276678574915,RELAX
5633.961306777,129.92431640625,-20.1,-0.3508111796508603,2.5169260136755867,-1,RELAX2,138,-7,7,49.0,55.78918517678868,RELAX
5633.965403651,129.35302734375,-12.600000000000001,-0.21991148575128555,-12.612800099015473,-9,RELAX2,53,-92,92,49.25,54.80830740027038,RELAX
5633.96929498,128.86962890625,-12.4,-0.21642082724729686,-13.313702836514675,-9,RELAX2,212,67,67,52.35,54.43956129022982,RELAX
5633.973293864,128.29833984375,-14.9,-0.26005405854715513,-8.399333448962533,-12,RELAX2,212,67,67,52.35,54.12612709669534,RELAX
5633.977295804,127.79296875,-11.600000000000001,-0.20245819323134226,-15.284093167850912,-11,RELAX2,212,67,67,52.35,53.85970803219104,RELAX
5633.981327423,127.46337890625,-8.1,-0.1413716694115407,-23.10955218649342,-10,RELAX2,115,-30,30,49.1,53.14575182736238,RELAX
5633.985328086,127.15576171875,-7.800000000000001,-0.13613568165555773,-24.586998973865228,-12,RELAX2,56,-89,89,49.05,52.531389053258025,RELAX
5633.989340179,126.71630859375,-12.700000000000001,-0.22165681500327988,-15.274081448775721,-10,RELAX2,230,85,85,52.9,52.58668069526932,RELAX
5633.993340139,126.05712890625,-17.7,-0.3089232776029963,-5.096524386423518,-9,RELAX2,230,85,85,52.9,52.633678590978924,RELAX
5633.997297737,125.4638671875,-14.200000000000001,-0.2478367537831948,-12.097658330147713,-11,RELAX2,69,-76,76,56.15,53.161126802332085,RELAX
5634.001299002,125.0244140625,-9.700000000000001,-0.16929693744344998,-21.579868205428827,-11,RELAX2,124,-21,21,54.7,53.39195778198227,RELAX
5634.005295532,124.56298828125,-11.9,-0.20769418098732523,-17.594029361369575,-10,RELAX2,58,-87,87,55.0,53.63316411468493,RELAX
5634.009442115,123.99169921875,-15.200000000000001,-0.2652900463031381,-11.146124523853903,-8,RELAX2,139,-6,6,54.95,53.83068949748219,RELAX
5634.013412878,123.3984375,-13.4,-0.23387411976724015,-14.753182717750132,-15,UNKNOWN,2,66,-79,79.0,57.60608607285986,RELAX
5634.017419565,122.9150390625,-12.3,-0.21467549799530256,-17.305996555103228,-12,UNKNOWN,2,66,-79,79.0,60.81517316193088,RELAX
5634.021417195,122.32177734375,-17.0,-0.29670597283903605,-7.925144899038969,-10,RELAX2,70,-75,75,49.0,59.042897187641245,RELAX
5634.025337903,121.48681640625,-20.3,-0.3543018381548489,-0.5845806864921528,-17,RELAX2,45,-100,100,50.1,57.70146260949506,RELAX
5634.029333075,120.82763671875,-15.200000000000001,-0.2652900463031381,-10.604869024006437,-19,RELAX2,247,102,102,54.85,57.2737432180708,RELAX
5634.033336465,120.2783203125,-14.100000000000001,-0.2460914245312005,-12.95844530504273,-25,RELAX2,247,102,102,54.85,56.910181735360176,RELAX
5634.037338369,119.70703125,-15.200000000000001,-0.2652900463031381,-10.845434917852433,-28,RELAX2,61,-84,84,58.95,57.21615447505615,RELAX
5634.041362423,119.11376953125,-13.3,-0.23212879051524585,-14.67647406127562,-5,RELAX2,129,-16,16,59.55,57.56623130379772,RELAX
5634.045352046,118.6083984375,-12.4,-0.21642082724729686,-16.755691130049126,-2,RELAX2,71,-74,74,59.7,57.886296608228065,RELAX
5634.049300701,117.97119140625,-18.2,-0.317649923862968,-5.0209647864727245,-29,RELAX2,188,43,43,61.5,58.42835211699386,RELAX
5634.053328723,117.13623046875,-22.200000000000003,-0.3874630939427412,3.671308126001719,-33,UNKNOWN,2,98,-47,47.0,56.71409929944478,RELAX
5634.057300807,116.3232421875,-19.5,-0.34033920413889424,-1.0771648300424204,-31,UNKNOWN,2,98,-47,47.0,55.25698440452807,RELAX
5634.061301631,115.51025390625,-21.0,-0.3665191429188092,2.5614292135787764,-28,RELAX2,76,-69,69,65.0,56.718436743848855,RELAX
5634.065301364,114.80712890625,-15.100000000000001,-0.2635447170511438,-8.92907563662611,-8,RELAX2,37,-108,108,65.8,58.08067123227153,RELAX
5634.069398416,114.41162109375,-8.700000000000001,-0.1518436449235067,-22.386225598879353,-1,RELAX2,239,94,94,67.15,59.4410705474308,RELAX
5634.073296101,114.06005859375,-8.9,-0.15533430342749532,-22.685496348916967,-5,RELAX2,239,94,94,67.15,60.597409965316174,RELAX
5634.077295345,113.5986328125,-13.4,-0.23387411976724015,-14.1008788050387,7,RELAX2,239,94,94,67.15,61.580298470518755,RELAX
5634.081367397,112.9833984375,-16.400000000000002,-0.28623399732707006,-8.087599080076139,-3,RELAX2,152,7,7,67.9,62.52825369994094,RELAX
5634.085301739,112.3681640625,-13.3,-0.23212879051524585,-14.212349855220417,-22,RELAX2,50,-95,95,68.2,63.3790156449498,RELAX
5634.089371397,111.81884765625,-14.9,-0.26005405854715513,-11.195746736441105,-10,RELAX2,164,19,19,64.9,63.60716329820734,RELAX
5634.093367413,111.005859375,-21.1,-0.36826447217080355,1.8450109072184233,5,RELAX2,110,-35,35,6.0,54.96608880347624,RELAX
5634.097367903,110.302734375,-16.7,-0.291469985083053,-6.6458345928627764,-14,RELAX2,110,-35,35,6.0,47.621175482954804,RELAX
5634.10134616,109.79736328125,-12.200000000000001,-0.21293016874330822,-15.919936961293022,-6,RELAX2,71,-74,74,65.5,50.30299916051158,RELAX
5634.105347657,109.248046875,-13.8,-0.24085543677521748,-12.87266139253861,-15,RELAX2,57,-88,88,65.55,52.59004928643485,RELAX
5634.109419387,108.6767578125,-13.700000000000001,-0.23911010752322318,-13.19107270538061,-37,RELAX2,215,70,70,68.75,55.01404189346962,RELAX
5634.113317488,108.193359375,-10.700000000000001,-0.18675022996339327,-19.495022842575597,-24,RELAX2,215,70,70,68.75,57.074435609449175,RELAX
5634.117296316,107.841796875,-9.600000000000001,-0.16755160819145565,-22.43080794260804,-15,RELAX2,215,70,70,68.75,58.825770268031796,RELAX
5634.121356493,107.3583984375,-13.8,-0.24085543677521748,-14.407692280382797,-19,RELAX2,125,-20,20,66.35,59.954404727827026,RELAX
5634.125372661,106.611328125,-17.8,-0.31066860685499065,-5.973756942841099,-13,RELAX2,41,-104,104,66.55,60.94374401865297,RELAX
5634.129302457,105.99609375,-13.100000000000001,-0.22863813201125718,-15.296462017928022,-13,RELAX2,143,-2,2,61.55,61.03468241585502,RELAX
5634.133301195,105.57861328125,-10.200000000000001,-0.17802358370342164,-21.64345271150214,-11,RELAX2,93,-52,52,5.0,52.62948005347677,RELAX
5634.137343855,105.1611328125,-12.0,-0.20943951023931956,-18.610208305192828,-14,RELAX2,93,-52,52,5.0,45.485058045455254,RELAX
5634.141335991,104.61181640625,-15.200000000000001,-0.2652900463031381,-12.358720286580681,-13,RELAX2,78,-67,67,62.5,48.03729933863696,RELAX
5634.14534016,104.0185546875,-13.4,-0.23387411976724015,-15.98081118029786,-11,RELAX2,60,-85,85,63.05,50.28920443784142,RELAX
5634.149403645,103.447265625,-14.600000000000001,-0.25481807079117214,-13.69551224288243,-10,RELAX2,221,76,76,64.7,52.45082377216521,RELAX
5634.153391515,102.7001953125,-21.200000000000003,-0.37000980142279793,-0.04884280535824814,-11,RELAX2,221,76,76,64.7,54.288200206340434,RELAX
5634.157296682,101.75537109375,-23.0,-0.4014257279586958,4.628304700853732,-12,RELAX2,221,76,76,64.7,55.84997017538937,RELAX
5634.161296889,100.87646484375,-23.0,-0.4014257279586958,5.464930300858214,-8,RELAX2,118,-27,27,64.05,57.07997464908097,RELAX
5634.16530057,99.90966796875,-22.6,-0.3944444109507185,5.763664476024317,-9,RELAX2,37,-108,108,64.05,58.12547845171882,RELAX
5634.169341997,99.20654296875,-16.0,-0.2792526803190927,-7.14560267384968,-7,RELAX2,211,66,66,62.6,58.796656683961,RELAX
5634.173301046,98.4814453125,-18.5,-0.32288591161895097,-1.7518817553309418,-5,RELAX2,211,66,66,62.6,59.36715818136685,RELAX
5634.177398281,97.75634765625,-18.6,-0.3246312408709453,-1.2203445364864791,-7,RELAX2,96,-49,49,60.3,59.50708445416182,RELAX
5634.18141189,97.119140625,-14.9,-0.26005405854715513,-8.514847492799344,-7,RELAX2,51,-94,94,64.65,60.278521786037544,RELAX
5634.185296358,96.43798828125,-18.2,-0.317649923862968,-1.6194010616623942,-10,RELAX2,42,-103,103,65.05,60.99424351813191,RELAX
5634.189296385,95.625,-19.6,-0.3420845333908886,1.8195516324633019,-9,RELAX2,249,104,104,69.3,62.24010699041212,RELAX
5634.193294767,95.07568359375,-12.3,-0.21467549799530256,-12.931771049077177,5,RELAX2,249,104,104,69.3,63.29909094185031,RELAX
5634.197510377,94.68017578125,-10.0,-0.17453292519943295,-18.2422721115081,3,RELAX2,82,-63,63,70.7,64.40922730057277,RELAX
5634.201297319,94.19677734375,-11.5,-0.2007128639793479,-15.496200699125438,-24,RELAX2,123,-22,22,68.1,64.96284320548685,RELAX
5634.205336675,93.75732421875,-11.200000000000001,-0.19547687622336493,-16.595551523827996,-26,RELAX2,40,-105,105,68.95,65.56091672466383,RELAX
5634.209330347,93.3837890625,-8.3,-0.14486232791552936,-23.072098455273043,-3,RELAX2,234,89,89,69.9,66.21177921596426,RELAX
5634.213401727,93.14208984375,-5.6000000000000005,-0.09773843811168247,-29.579121798984303,-1,RELAX2,234,89,89,69.9,66.76501233356962,RELAX
5634.217409474,92.92236328125,-5.6000000000000005,-0.09773843811168247,-30.723428261613478,2,RELAX2,50,-95,95,70.35,67.30276048353417,RELAX
5634.221406811,92.5927734375,-9.3,-0.16231562043547265,-24.13346038010186,-16,RELAX2,115,-30,30,70.85,67.83484641100405,RELAX
5634.22539627,92.021484375,-16.400000000000002,-0.28623399732707006,-10.01484974258728,-50,RELAX2,55,-90,90,70.15,68.18211944935345,RELAX
5634.229329094,91.318359375,-16.7,-0.291469985083053,-9.07524554258871,-24,UNKNOWN,2,232,87,8.0,59.15480153195043,RELAX
5634.233334565,90.81298828125,-11.8,-0.2059488517353309,-19.16159421165812,-7,UNKNOWN,2,232,87,8.0,51.48158130215787,RELAX
5634.237332269,90.3955078125,-10.200000000000001,-0.17802358370342164,-22.908119605241698,4,RELAX2,46,-99,99,76.75,55.271844106834195,RELAX
5634.241347269,89.89013671875,-12.9,-0.22514747350726852,-17.798756323778615,-17,RELAX2,102,-43,43,75.55,58.31356749080907,RELAX
5634.245338974,89.31884765625,-13.4,-0.23387411976724015,-16.881156386625843,-33,RELAX2,49,-96,96,76.1,60.98153236718771,RELAX
5634.249348916,88.8134765625,-13.0,-0.22689280275926285,-17.96372833654459,-34,RELAX2,49,-96,96,76.1,63.24930251210955,RELAX
5634.253339739,88.1982421875,-16.3,-0.2844886680750757,-11.302400892275067,-27,RELAX2,49,-96,96,76.1,65.17690713529312,RELAX
5634.257334928,87.29736328125,-25.400000000000002,-0.44331363000655977,7.819654173585413,-17,RELAX2,89,-56,56,74.65,66.59787106499915,RELAX
5634.261345354,86.28662109375,-24.1,-0.42062434973063345,6.4702983011264905,5,RELAX2,133,-12,12,73.9,67.69319040524928,RELAX
5634.265298876,85.25390625,-26.5,-0.4625122517784973,12.617766220445475,-21,RELAX2,44,-101,101,73.55,68.57171184446189,RELAX
5634.269299187,84.375,-20.5,-0.35779249665883756,1.4888504098386903,0,UNKNOWN,2,226,81,8.0,59.4859550677926,RELAX
5634.273298227,83.583984375,-20.5,-0.35779249665883756,2.102580946416836,3,UNKNOWN,2,226,81,8.0,51.763061807623714,RELAX
5634.277295589,82.7490234375,-21.200000000000003,-0.37000980142279793,4.254638036129023,-20,RELAX2,49,-96,96,76.65,55.49610253648016,RELAX
5634.281295775,82.02392578125,-16.6,-0.2897246558310587,-4.518372494305211,2,RELAX2,120,-25,25,73.2,58.15168715600814,RELAX
5634.28529459,81.298828125,-18.8,-0.32812189937493397,0.31497276634976146,-4,RELAX2,44,-101,101,73.1,60.39393408260692,RELAX
5634.289325792,80.595703125,-16.2,-0.2827433388230814,-4.5258580241537985,-10,RELAX2,44,-101,101,73.1,62.29984397021588,RELAX
5634.293293726,80.2001953125,-8.700000000000001,-0.1518436449235067,-20.056403621824376,-15,RELAX2,220,75,75,71.65,63.7023673746835,RELAX
5634.297292701,79.98046875,-4.6000000000000005,-0.08028514559173917,-29.32196848810179,-9,RELAX2,62,-83,83,72.65,65.04451226848097,RELAX
5634.301299648,79.8046875,-4.2,-0.07330382858376185,-31.317027564614754,-9,RELAX2,150,5,5,71.8,66.05783542820882,RELAX
5634.305414724,79.541015625,-7.5,-0.1308996938995747,-25.688798279821825,-10,RELAX2,50,-95,95,71.3,66.8441601139775,RELAX
5634.30939647,79.1015625,-12.3,-0.21467549799530256,-16.47040276063162,-11,UNKNOWN,2,247,102,10.0,58.31753609688087,RELAX
5634.313298336,78.57421875,-13.700000000000001,-0.23911010752322318,-13.748750613993682,-11,UNKNOWN,2,247,102,10.0,51.06990568234874,RELAX
5634.31729465,78.11279296875,-11.5,-0.2007128639793479,-18.45929387901404,-11,RELAX2,40,-105,105,72.45,54.27691982999643,RELAX
5634.321297191,77.62939453125,-11.8,-0.2059488517353309,-18.100792700438554,-11,RELAX2,163,18,18,71.85,56.91288185549696,RELAX
5634.325328276,77.01416015625,-16.7,-0.291469985083053,-8.152998102256042,-12,RELAX2,57,-88,88,71.75,59.13844957717242,RELAX
5634.329336874,76.2890625,-17.0,-0.29670597283903605,-7.06035726045674,-26,RELAX2,57,-88,88,71.75,61.03018214059656,RELAX
5634.333339445,75.78369140625,-11.5,-0.2007128639793479,-18.218598801441757,-14,RELAX2,57,-88,88,71.75,62.63815481950708,RELAX
5634.337403879,75.38818359375,-10.700000000000001,-0.18675022996339327,-20.326361640986196,-10,RELAX2,46,-99,99,71.75,64.00493159658102,RELAX
5634.341337973,74.86083984375,-12.9,-0.22514747350726852,-15.978711820126026,-13,RELAX2,119,-26,26,70.9,65.03919185709387,RELAX
5634.345330006,74.28955078125,-14.600000000000001,-0.25481807079117214,-12.517559182838127,-18,RELAX2,50,-95,95,70.85,65.91081307852978,RELAX
5634.349330787,73.71826171875,-14.4,-0.25132741228718347,-12.854265996398073,-16,RELAX2,229,84,84,7.0,57.07419111675031,RELAX
5634.353330751,73.037109375,-18.900000000000002,-0.3298672286269283,-3.4552860055861174,-10,RELAX2,229,84,84,7.0,49.56306244923776,RELAX
5634.357333575,72.0703125,-26.0,-0.4537856055185257,12.005219903022159,-9,RELAX2,60,-85,85,73.15,53.1011030818521,RELAX
5634.361338719,70.99365234375,-26.0,-0.4537856055185257,13.600140017508508,-10,RELAX2,108,-37,37,74.4,56.29593761957429,RELAX
5634.365340941,69.89501953125,-27.0,-0.47123889803846897,17.267937379439445,-6,RELAX2,43,-102,102,74.45,59.01904697663815,RELAX
5634.369330809,69.01611328125,-20.3,-0.3543018381548489,4.887311509247837,-4,RELAX2,43,-102,102,74.45,61.333689930142434,RELAX
5634.373331441,68.18115234375,-21.400000000000002,-0.37350045992678654,7.976248194872582,-18,RELAX2,43,-102,102,74.45,63.30113644062107,RELAX
5634.377338336,67.4560546875,-16.8,-0.2932153143350474,-0.661154856362522,-22,RELAX2,65,-80,80,73.0,64.75596597452791,RELAX
5634.381330857,66.9287109375,-11.9,-0.20769418098732523,-10.480295894595447,1,RELAX2,90,-55,55,74.5,66.21757107834873,RELAX
5634.385336576,66.4013671875,-14.200000000000001,-0.2478367537831948,-5.89895341501602,5,RELAX2,58,-87,87,73.8,67.35493541659642,RELAX
5634.389345088,65.830078125,-14.0,-0.24434609527920614,-6.181106542513035,-2,RELAX2,238,93,93,74.0,68.35169510410697,RELAX
5634.39333761,65.45654296875,-7.1000000000000005,-0.1239183768915974,-20.44441636239717,4,RELAX2,238,93,93,74.0,69.19894083849093,RELAX
5634.397346778,65.390625,-0.2,-0.003490658503988659,-35.63139511941681,-25,RELAX2,38,-107,107,75.9,70.2040997127173,RELAX
5634.401335597,65.45654296875,2.6,0.04537856055185257,-43.0001103500597,-11,RELAX2,118,-27,27,77.0,71.2234847558097,RELAX
5634.405351182,65.478515625,0.0,0.0,-39.44172622485885,-1,RELAX2,49,-96,96,77.05,72.09746204243824,RELAX
5634.409332428,65.390625,-3.0,-0.05235987755982989,-34.73457166805106,0,RELAX2,49,-96,96,77.05,72.8403427360725,RELAX
5634.413332994,65.21484375,-5.2,-0.09075712110370514,-31.36553699854786,-1,RELAX2,49,-96,96,77.05,73.47179132566163,RELAX
5634.417332033,64.97314453125,-7.800000000000001,-0.13613568165555773,-26.992396390258193,-3,RELAX2,54,-91,91,76.3,73.89602262681238,RELAX
5634.421340529,64.5556640625,-11.600000000000001,-0.20245819323134226,-19.68979763352975,-14,RELAX2,102,-43,43,77.55,74.44411923279053,RELAX
5634.425333647,63.896484375,-16.400000000000002,-0.28623399732707006,-9.65041528228371,2,RELAX2,43,-102,102,78.0,74.97750134787195,RELAX
5634.4293329,63.25927734375,-16.2,-0.2827433388230814,-9.673556264769111,-13,RELAX2,43,-102,102,78.0,75.43087614569116,RELAX
5634.433302812,62.68798828125,-14.8,-0.2583087292951608,-12.27751751460837,-29,RELAX2,238,93,93,78.55,75.89874472383748,RELAX
5634.437301918,61.962890625,-18.5,-0.32288591161895097,-4.2254573879533055,-24,RELAX2,44,-101,101,78.65,76.31143301526185,RELAX
5634.441335645,61.2158203125,-19.200000000000003,-0.3351032163829113,-2.1148086575909275,-36,RELAX2,133,-12,12,77.95,76.55721806297257,RELAX
5634.445334727,60.62255859375,-14.0,-0.24434609527920614,-12.246682611470078,-46,RELAX2,42,-103,103,78.35,76.82613535352668,RELAX
5634.449340319,60.0732421875,-13.700000000000001,-0.23911010752322318,-12.707077176689676,-28,RELAX2,42,-103,103,78.35,77.05471505049768,RELAX
5634.453335891,59.4580078125,-16.0,-0.2792526803190927,-7.760197455066155,2,RELAX2,42,-103,103,78.35,77.24900779292302,RELAX
5634.457329638,58.86474609375,-14.4,-0.25132741228718347,-10.672809100635515,-2,RELAX2,45,-100,100,79.5,77.58665662398457,RELAX
5634.461331377,58.271484375,-15.100000000000001,-0.2635447170511438,-8.982642213903354,3,RELAX2,89,-56,56,80.45,78.01615813038688,RELAX
5634.465331842,57.48046875,-22.6,-0.3944444109507185,6.907021967825386,0,RELAX2,47,-98,98,80.25,78.35123441082885,RELAX
5634.469341433,56.513671875,-23.6,-0.4118977034706618,10.326433610222225,1,RELAX2,47,-98,98,80.25,78.63604924920452,RELAX
5634.473336541,55.56884765625,-24.5,-0.4276056667386107,13.49102263195077,-1,RELAX2,217,72,72,80.45,78.90814186182385,RELAX
5634.477333516,54.64599609375,-19.900000000000002,-0.3473205211468716,5.594758068017107,-4,RELAX2,67,-78,78,80.35,79.12442058255027,RELAX
5634.481360942,54.07470703125,-12.4,-0.21642082724729686,-9.161514480703236,-6,RELAX2,89,-56,56,80.4,79.31575749516773,RELAX
5634.485356292,53.59130859375,-13.0,-0.22689280275926285,-7.964003519262839,-5,UNKNOWN,2,53,-92,92.0,81.21839387089257,RELAX
5634.489344925,53.02001953125,-14.600000000000001,-0.25481807079117214,-4.494651114142499,-7,UNKNOWN,2,53,-92,92.0,82.83563479025868,RELAX
5634.49333812,52.53662109375,-10.5,-0.1832595714594046,-12.684882329554554,-8,RELAX2,238,93,93,80.65,82.50778957171987,RELAX
5634.497333461,52.2509765625,-6.300000000000001,-0.10995574287564278,-21.66340277994405,-10,RELAX2,73,-72,72,78.9,81.9666211359619,RELAX
5634.50133919,52.05322265625,-5.2,-0.09075712110370514,-24.70355081499735,-10,RELAX2,68,-77,77,81.4,81.88162796556762,RELAX
5634.505329475,51.767578125,-7.800000000000001,-0.13613568165555773,-20.068768440379102,-10,RELAX2,68,-77,77,81.4,81.80938377073248,RELAX
5634.509347128,51.30615234375,-13.0,-0.22689280275926285,-9.710585411972922,-14,RELAX2,68,-77,77,81.4,81.74797620512261,RELAX
5634.513412111,50.712890625,-15.100000000000001,-0.2635447170511438,-5.167746017897976,-10,RELAX2,174,29,29,77.55,81.11827977435422,RELAX
5634.517352767,50.25146484375,-9.600000000000001,-0.16755160819145565,-16.17087527135847,-11,RELAX2,66,-79,79,76.95,80.4930378082011,RELAX
5634.52134583,50.009765625,-4.6000000000000005,-0.08028514559173917,-26.845895369928428,-15,RELAX2,93,-52,52,77.4,80.02908213697093,RELAX
5634.525353267,49.85595703125,-3.5,-0.061086523819801536,-29.983845968866135,-31,UNKNOWN,2,60,-85,85.0,80.77471981642529,RELAX
5634.529335233,49.658203125,-5.6000000000000005,-0.09773843811168247,-26.57535810889989,-19,UNKNOWN,2,60,-85,85.0,81.40851184396149,RELAX
5634.533406315,49.32861328125,-9.8,-0.1710422666954443,-18.596387001742713,-14,RELAX2,223,78,78,75.8,80.56723506736726,RELAX
5634.537412794,48.80126953125,-14.0,-0.24434609527920614,-9.996003756300645,-12,RELAX2,89,-56,56,73.55,79.51464980726217,RELAX
5634.541396495,48.22998046875,-13.100000000000001,-0.22863813201125718,-11.450216347487327,-15,RELAX2,89,-56,56,75.75,78.94995233617284,RELAX
5634.545398808,47.74658203125,-12.600000000000001,-0.21991148575128555,-12.368725870050248,-13,RELAX2,89,-56,56,75.75,78.46995948574691,RELAX
5634.549397026,47.1533203125,-16.400000000000002,-0.28623399732707006,-4.350490278432673,-15,RELAX2,89,-56,56,75.75,78.06196556288486,RELAX
5634.553407149,46.3623046875,-19.5,-0.34033920413889424,2.8627421053520195,-11,RELAX2,215,70,70,74.15,77.47517072845214,RELAX
5634.557341359,45.703125,-14.200000000000001,-0.2478367537831948,-7.08821948700113,-9,RELAX2,72,-73,73,72.8,76.77389511918432,RELAX
5634.561304509,45.19775390625,-13.0,-0.22689280275926285,-9.304724934254473,-11,RELAX2,85,-60,60,73.0,76.20781085130668,RELAX
5634.565302093,44.6044921875,-15.200000000000001,-0.2652900463031381,-4.463383977763382,-10,UNKNOWN,2,61,-84,84.0,77.37663922361068,RELAX
5634.569300875,44.01123046875,-14.0,-0.24434609527920614,-6.416687634905394,-6,UNKNOWN,2,61,-84,84.0,78.37014334006909,RELAX
5634.573303516,43.52783203125,-13.100000000000001,-0.22863813201125718,-8.095100016263252,-7,RELAX2,211,66,66,72.0,77.41462183905873,RELAX
5634.577301134,42.8466796875,-17.7,-0.3089232776029963,1.8271697613166964,-4,RELAX2,66,-79,79,72.05,76.60992856319992,RELAX
5634.58139134,41.98974609375,-21.6,-0.3769911184307752,10.852206267907462,-17,RELAX2,81,-64,64,72.45,75.98593927871994,RELAX
5634.585396941,41.19873046875,-19.3,-0.3368485456349056,7.313101844589227,-22,RELAX2,81,-64,64,72.45,75.45554838691196,RELAX
5634.589396829,40.40771484375,-19.900000000000002,-0.3473205211468716,9.581628558317473,9,RELAX2,81,-64,64,72.45,75.00471612887517,RELAX
5634.593302296,39.79248046875,-13.100000000000001,-0.22863813201125718,-3.440903128905159,-19,RELAX2,227,82,82,71.95,74.5465087095439,RELAX
5634.597350648,39.5068359375,-4.3,-0.07504915783575616,-21.4927037561459,-5,RELAX2,96,-49,49,70.8,73.98453240311231,RELAX
5634.601303347,39.48486328125,0.0,0.0,-31.298973129591936,-17,RELAX2,116,-29,29,68.4,73.14685254264546,RELAX
5634.605301425,39.55078125,2.0,0.03490658503988659,-36.77776527169263,-28,UNKNOWN,2,42,-103,103.0,77.62482466124865,RELAX
5634.609301472,39.57275390625,0.0,0.0,-34.119592235034034,-25,UNKNOWN,2,42,-103,103.0,81.43110096206135,RELAX
5634.613299772,39.5068359375,-1.9000000000000001,-0.033161255787892266,-31.3914349715761,-29,RELAX2,241,96,96,72.35,80.06893581775215,RELAX
5634.617351901,39.375,-3.8000000000000003,-0.06632251157578453,-28.476705235995325,-9,RELAX2,64,-81,81,72.45,78.92609544508933,RELAX
5634.621340164,39.111328125,-7.6000000000000005,-0.13264502315156906,-21.3405549727074,1,RELAX2,98,-47,47,72.2,77.91718112832592,RELAX
5634.625419343,38.60595703125,-14.5,-0.2530727415391778,-7.301922532229085,-35,RELAX2,98,-47,47,72.2,77.05960395907702,RELAX
5634.629416559,37.81494140625,-19.200000000000003,-0.3351032163829113,3.225063927458919,2,RELAX2,98,-47,47,72.2,76.33066336521547,RELAX
5634.633302916,37.177734375,-16.0,-0.2792526803190927,-2.4693797313127277,4,RELAX2,218,73,73,72.05,75.68856386043315,RELAX
5634.637341033,36.5185546875,-16.8,-0.2932153143350474,-0.13913125461029807,6,RELAX2,65,-80,80,73.25,75.32277928136817,RELAX
5634.641301866,35.7275390625,-19.3,-0.3368485456349056,6.016144210625924,-28,RELAX2,125,-20,20,71.45,74.74186238916295,RELAX
5634.645328479,35.13427734375,-13.3,-0.23212879051524585,-5.436229424736418,-27,RELAX2,54,-91,91,7.0,64.5805830307885,RELAX
5634.649301973,34.7607421875,-9.200000000000001,-0.16057029118347835,-13.725844216749156,-25,RELAX2,54,-91,91,7.0,55.94349557617022,RELAX
5634.65333906,34.38720703125,-9.3,-0.16231562043547265,-13.628960434494935,0,RELAX2,222,77,77,71.7,58.30697123974469,RELAX
5634.657302995,33.92578125,-11.600000000000001,-0.20245819323134226,-8.840574344108177,-20,RELAX2,71,-74,74,71.75,60.32342555378299,RELAX
5634.661302321,33.50830078125,-10.100000000000001,-0.1762782544514273,-11.788943347725052,-21,RELAX2,83,-62,62,71.85,62.05241172071554,RELAX
5634.665390439,33.22265625,-6.300000000000001,-0.10995574287564278,-19.75346366998299,3,RELAX2,83,-62,62,71.85,63.52204996260821,RELAX
5634.669391182,33.046875,-3.5,-0.061086523819801536,-26.015705665183106,2,RELAX2,83,-62,62,71.85,64.77124246821697,RELAX
5634.673398231,32.9150390625,-4.1000000000000005,-0.07155849933176751,-25.60587831215812,4,RELAX2,233,88,88,73.15,66.02805609798442,RELAX
5634.677300548,32.6953125,-6.300000000000001,-0.10995574287564278,-21.6959069170367,-7,RELAX2,71,-74,74,72.9,67.05884768328676,RELAX
5634.681305863,32.2998046875,-11.9,-0.20769418098732523,-10.483148730224269,-14,RELAX2,96,-49,49,72.1,67.81502053079375,RELAX
